nibs-gsin,bpr-opi,gsin-description_en,gsin-description_fr,bpr-opi-url_en,bpr-opi-url_fr,gsin-code-status_en,gsin-code-status_fr,date-file-published
N6830L,"[""HL""]","GAS, HIGH PURITY, LABORATORY","Gaz, grande pureté, laboratoire","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
N6830M,"[""HL""]","GAS, PROPANE","Gaz, propane","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
N6830MA,"[""HL""]","GAS, PROPANE, 14 OZ. CYLINDERS (AVOIR)","Gaz propane, cylindres, avoir de 14 onces","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
N6830P,"[""HL""]","GAS, NATURAL, COMPRESSED","Gaz, naturel, comprimé","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
N4510E,"[""HL""]","Dispensers (Bathroom/Washroom Fixtures)","Distributeurs, accessoires de salle de bain","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
N5670V,"[""HL""]","Access Hatches, Building, Custom","Trappes d'accès, bâtiment, sur mesure","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
N5675,"[""HL""]","Nonwood Construction Lumber and Related Materials","Bois modulaire de services collectifs","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
N5420,"[""HL""]","Bridges, Fixed and Floating","Ponts fixes et flottants","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
N9110C,"[""HL""]","Wood, Heating Purposes","Bois, de chauffage","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
N9130,"[""HL""]","Liquid Propellants and Fuels, Petroleum Base","Propergols et carburants liquides, à base de pétrole","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
N9110,"[""HL""]","Fuels, Solid","Combustibles, solides","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
N9130GG,"[""HL""]","Natural Gas","Gaz naturel","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
N9130D,"[""HL""]","Lighting Naphtha","Naphte d'éclairage","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
N9130E,"[""HL""]","Aviation Fuel","Combustible d'aviation","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
N9135,"[""HL""]","Liquid Propellant Fuels and Oxidizers, Chemical Base","Propergols liquides, carburants et comburants, à base de produits chimiques","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
N9140,"[""HL""]","Middle Distillate Fuels","Combustibles de distillat moyen","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
N9140A,"[""HL""]","Fuel Oil, Heating","Mazout, chauffage,","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
N9140C,"[""HL""]","Diesel Fuel, Automotive","Combustible diesel, automobiles","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
N9150,"[""HL""]","Oils and Greases, Cutting, Lubricating, and Hydraulic","Huiles et graisses de coupe, de graissage et hydrauliques","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
N9150A,"[""HL""]","Hydraulic Fluid, Automatic Transmission, C-2/C-3, Dextron ll and Type F","Fluide hydraulique, transmission automatique, C-2/C-3, Dextron II et type F","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
N9150C,"[""HL""]","Cutting Fluid","Huile de coupe","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
N9150D,"[""HL""]","Fog Oil, Summer Grade","Huile fumigène, classe ETE","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
N9150E,"[""HL""]",Grease,Graisse,"[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
N9140G,"[""HL""]","Marine Fuel","Combustible, marine","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
N9140L,"[""HL""]",Kerosene,"Pétrole lampant kérosène","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
N9150F,"[""HL""]","Hydraulic Fluid","Fluide hydraulique","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
N9150FA,"[""HL""]","HYDRAULIC FLUID, FIRE RESISTANT","Fluide hydraulique, ignifuge","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
N9150FC,"[""HL""]","HYDRAULIC FLUID, PETROLEUM","Fluide hydraulique à base minéral","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
N9150FD,"[""HL""]","HYDRAULIC FLUID, AUTOMATIC TRANSMISSION, SYNTHETIC","Fluide hydraulique, transmission automatique, synthétique","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
N9150FE,"[""HL""]","HYDRAULIC FLUID, PETROLEUM BASE FOR PRESERVATION AND TESTING","Fluide hydraulique, à base de pétrole pour préservation et essai","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
N9150G,"[""HL""]","Lubricant and Lubricating Oil","Lubrifiant et huile de graissage","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
N9150GA,"[""HL""]",Lubricant,Lubrifiant,"[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
N9150EB,"[""HL""]","GREASE AUTOMOTIVE AND ARTILLERY","Graisse pour automobile et artillerie","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
N9150EF,"[""HL""]","GREASE, WIRE ROPE","Graisse pour câbles métalliques","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
N9150EG,"[""HL""]","GREASE, AIRCRAFT AND INSTRUMENT HIGH TEMPERATURE","Graisse, aéronef et instrument, température élevée","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
N9150EQ,"[""HL""]","GREASE, BALL AND ROLLER BEARING","Graisse, roulement à billes et à rouleaux","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
N9150GB,"[""HL""]","Lubricant Oil, Aircraft","Huile, aéronefs","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DFCPD-DPPPC%2Cou%3DLEFTD-DTPLEP%2Cou%3DCAAMS-SGACA%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
